"date","home_team","away_team","home_score","away_score","is_completed","p_home","p_draw","p_away","model_pick","actual_outcome","actual_outcome_probability","correct_pick"
"2026-06-24","Bosnia and Herzegovina","Qatar","","","False","0.4805585108933744","0.2597760090976889","0.2596654800089367","Home win","","",""
"2026-06-24","Canada","Switzerland","","","False","0.3801621202017474","0.28567759750744826","0.3341602822908044","Home win","","",""
"2026-06-24","Mexico","Czech Republic","","","False","0.7388467785198962","0.16313718545726408","0.0980160360228397","Home win","","",""
"2026-06-24","Morocco","Haiti","","","False","0.7106949172076416","0.18700487339998592","0.10230020939237237","Home win","","",""
"2026-06-24","Scotland","Brazil","","","False","0.13030142332872785","0.21848517146640709","0.6512134052048651","Away win","","",""
"2026-06-24","South Africa","South Korea","","","False","0.1841603572173591","0.260728171584269","0.5551114711983718","Away win","","",""
"2026-06-25","Curaçao","Ivory Coast","","","False","0.13378579243583635","0.20842493383953992","0.6577892737246236","Away win","","",""
"2026-06-25","Ecuador","Germany","","","False","0.3123305877150068","0.28034866858269236","0.4073207437023008","Away win","","",""
"2026-06-25","Japan","Sweden","","","False","0.6203484352908936","0.2296954694716387","0.14995609523746772","Home win","","",""
"2026-06-25","Paraguay","Australia","","","False","0.3878639405506991","0.2555618355569321","0.3565742238923688","Home win","","",""
"2026-06-25","Tunisia","Netherlands","","","False","0.1285788176458103","0.24462545319848228","0.6267957291557076","Away win","","",""
"2026-06-25","United States","Turkey","","","False","0.36273783365323087","0.27324299079237535","0.36401917555439384","Away win","","",""
"2026-06-26","Cape Verde","Saudi Arabia","","","False","0.21577901020247978","0.2555918513407593","0.528629138456761","Away win","","",""
"2026-06-26","Egypt","Iran","","","False","0.26245421588737844","0.28301099882220154","0.45453478529041996","Away win","","",""
"2026-06-26","New Zealand","Belgium","","","False","0.13595604633681277","0.21247917545562284","0.6515647782075643","Away win","","",""
"2026-06-26","Norway","France","","","False","0.1907036705048793","0.24569079251720977","0.5636055369779108","Away win","","",""
"2026-06-26","Senegal","Iraq","","","False","0.5609721578571722","0.23736131860809764","0.20166652353473","Home win","","",""
"2026-06-26","Uruguay","Spain","","","False","0.15451351242623626","0.22698323539166482","0.6185032521820989","Away win","","",""
"2026-06-27","Algeria","Austria","","","False","0.35189386693443314","0.29855163233174964","0.34955450073381716","Home win","","",""
"2026-06-27","Colombia","Portugal","","","False","0.3554437380627561","0.2616256354151671","0.38293062652207677","Away win","","",""
"2026-06-27","Croatia","Ghana","","","False","0.6736849377472364","0.21613856806188037","0.11017649419088317","Home win","","",""
"2026-06-27","DR Congo","Uzbekistan","","","False","0.28741265587649595","0.2837692824676902","0.4288180616558138","Away win","","",""
"2026-06-27","Jordan","Argentina","","","False","0.08505095005736577","0.1806186734929908","0.7343303764496433","Away win","","",""
"2026-06-27","Panama","England","","","False","0.11543854072416099","0.21370716982763707","0.6708542894482018","Away win","","",""
